srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id
175.45.176.2,47664,149.171.126.19,25,tcp,FIN,1.98246,32348,1868,62,252,17,8,smtp,127276.2109,7199.13623,40,22,255,255,1873135715,2551286046,809,85,0,0,4354.552821,161.035438,1424234299,1424234301,50.83231,90.282094,0.187676,0.085946,0.10173,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,29964,149.171.126.19,25,tcp,FIN,0.942238,8734,910,254,252,5,4,smtp,69528.08594,7089.503906,16,12,255,255,3632118236,4268130507,546,76,0,0,3301.637518,94.581531,1424234301,1424234302,60.090531,78.929727,0.157498,0.07401,0.083488,0,1,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.2,29964,149.171.126.19,25,tcp,FIN,0.942238,8734,910,254,252,5,4,smtp,69528.08594,7089.503906,16,12,255,255,3632118236,4268130507,546,76,0,0,3301.637518,94.581531,1424234301,1424234302,60.090531,78.929727,0.157498,0.07401,0.083488,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.1,26721,149.171.126.19,80,tcp,FIN,0.192484,1074,268,254,252,2,1,http,40190.35156,9309.864258,10,6,255,255,3051945047,3665820349,107,45,0,0,1061.283319,57.794434,1424234331,1424234331,19.793444,34.545602,0.070197,0.019747,0.05045,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.3,4158,149.171.126.19,21,tcp,FIN,0.454416,10900,428,254,252,5,2,ftp,179905.6406,6601.879883,16,8,255,255,3072580250,27670488,681,54,0,0,1953.883976,79.848391,1424234363,1424234363,30.294399,58.641145,0.085573,0.042802,0.042771,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.1,20502,149.171.126.19,2432,udp,INT,1.2e-05,806,0,254,0,0,0,-,268666656.0,0.0,2,0,0,0,0,0,403,0,0,0,0.0,0.0,1424234365,1424234365,0.012,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Shellcode,1,shellcode_1_14917112619
175.45.176.0,43716,149.171.126.19,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424234390,1424234390,0.009,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,27767,149.171.126.19,110,tcp,FIN,1.133252,2858,536,254,252,2,2,-,18163.65625,3310.825684,10,8,255,255,3316564729,554910254,286,67,0,0,6713.061912,199.790734,1424234403,1424234404,112.367667,138.128422,0.260259,0.166343,0.093916,0,1,,, ,9,1,1,3,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.3,47906,149.171.126.19,25,tcp,FIN,5.94733,232732,2906,62,252,95,8,smtp,311476.9063,3828.272461,198,48,255,255,3953247386,800651621,1175,61,0,0,3401.161329,174.553266,1424234422,1424234428,30.338709,124.421555,0.196773,0.099515,0.097258,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.3,25465,149.171.126.19,80,tcp,FIN,1.118741,794,1172,62,252,2,2,http,5112.890137,7336.818359,10,8,255,255,3965409782,3530691893,79,147,0,0,6255.224666,233.072812,1424234462,1424234463,124.304556,138.427281,0.312657,0.149025,0.163632,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,3787,149.171.126.19,5060,udp,INT,4e-06,1478,0,254,0,0,0,-,1478000000.0,0.0,2,0,0,0,0,0,739,0,0,0,0.0,0.0,1424234489,1424234489,0.004,0.0,0.0,0.0,0.0,0,2,,, ,6,1,1,3,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.3,47346,149.171.126.19,80,tcp,FIN,3.084924,862,1096,62,252,2,2,http,2012.36731,2559.544434,10,10,255,255,3771747111,3704032060,86,110,0,0,25878.58267,638.664437,1424234491,1424234494,342.759889,332.900656,0.135124,0.088813,0.046311,0,1,,, ,3,1,1,2,2,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,18125,149.171.126.19,80,tcp,FIN,0.98111,834,12084,62,252,2,5,http,6123.67627,91496.36719,10,14,255,255,3292631248,385035950,83,863,0,0,6135.5341,5639.147134,1424234528,1424234529,108.922222,67.419387,0.221339,0.104649,0.11669,0,1,,, ,1,1,2,1,1,1,1,DoS,1,dos_2_14917112619
175.45.176.0,64801,149.171.126.19,389,tcp,FIN,1.429005,82803,612,254,252,31,1,-,456742.9688,3185.433105,68,14,255,255,2304211959,1322515007,1218,44,0,0,2215.631418,127.939984,1424234527,1424234529,20.939462,103.326078,0.186198,0.085758,0.10044,0,1,,, ,6,1,2,2,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.1,59838,149.171.126.19,25,tcp,FIN,2.849433,41153,1942,62,252,22,8,smtp,113229.5469,5227.707031,50,24,255,255,868558801,3241315220,823,81,0,0,4253.148465,137.703328,1424234535,1424234538,58.151694,117.925953,0.161502,0.107914,0.053588,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.3,29173,149.171.126.19,5060,udp,INT,8e-06,712,0,254,0,0,0,-,356000000.0,0.0,2,0,0,0,0,0,356,0,0,0,0.0,0.0,1424234543,1424234543,0.008,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,1,1,1,1,DoS,1,dos_2_14917112619
175.45.176.1,42177,149.171.126.19,143,tcp,FIN,4.011545,1618,132882,62,252,6,56,-,3126.974609,262715.7188,32,116,255,255,174796826,1436394627,51,1146,0,0,6736.024506,3473.059336,1424234582,1424234586,129.372228,34.078521,0.184996,0.09251,0.092486,0,1,,, ,3,1,1,3,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.3,24275,149.171.126.19,143,tcp,FIN,2.659606,1010,6966,62,252,6,8,-,2869.5979,19906.70898,18,20,255,255,3815516801,3342080306,56,348,0,0,8472.145925,7754.723445,1424234585,1424234587,156.447412,133.525995,0.213122,0.121951,0.091171,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.1,17765,149.171.126.19,143,tcp,FIN,2.996285,1082,32478,62,252,6,17,-,2744.732178,84435.22656,20,38,255,255,2043104421,922202917,54,855,0,0,8158.244185,5514.115158,1424234590,1424234593,157.699211,74.784461,0.262011,0.152113,0.109898,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,59297,149.171.126.19,80,tcp,FIN,1.174275,1048,354,254,252,2,1,http,6431.202148,2111.941406,10,8,255,255,746201812,499157653,105,44,0,0,6541.374021,297.1175,1424234606,1424234608,130.371667,152.849859,0.332057,0.10432,0.227737,0,1,,, ,1,2,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.3,46502,149.171.126.19,80,tcp,FIN,1.766303,1170,1102,254,252,2,2,http,4769.283691,4493.000488,10,10,255,255,404124688,3598047573,117,110,0,0,12388.28304,294.096437,1424234609,1424234610,196.242556,199.269625,0.392145,0.172143,0.220002,0,1,,, ,1,2,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.0,3932,149.171.126.19,2100,tcp,FIN,1.701114,2574,808,254,252,3,3,ftp,11098.60938,3423.638672,12,10,255,255,4213379648,4070035822,215,81,0,0,9784.499763,250.782641,1424234616,1424234618,154.635358,179.311891,0.178146,0.087304,0.090842,0,1,,, ,1,1,1,3,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.1,60310,149.171.126.19,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424234620,1424234620,0.009,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,3,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,2062,149.171.126.19,53851,tcp,FIN,1.475805,364,862,62,252,1,2,ftp-data,1729.225708,4092.681396,8,8,255,255,2698912379,4115508615,46,108,0,0,14464.76071,391.010094,1424234621,1424234622,210.688147,199.189,0.176346,0.081475,0.094871,0,1,,, ,1,1,2,2,1,1,3,Exploits,1,exploits_20_14917112619
175.45.176.1,2062,149.171.126.19,53851,tcp,FIN,1.475805,364,862,62,252,1,2,ftp-data,1729.225708,4092.681396,8,8,255,255,2698912379,4115508615,46,108,0,0,14464.76071,391.010094,1424234621,1424234622,210.688147,199.189,0.176346,0.081475,0.094871,0,1,,, ,1,1,2,2,1,1,3,Exploits,1,exploits_20_14917112619
175.45.176.1,3660,149.171.126.19,21,tcp,FIN,3.882181,1264,1732,62,252,7,9,ftp,2497.565186,3420.757568,24,24,255,255,2012373179,4111522239,53,72,0,0,9602.629567,11931.16461,1424234619,1424234622,168.790482,163.363217,0.169631,0.092167,0.077464,0,1,,1.0,1,2,1,2,2,1,1,3,Exploits,1,exploits_20_14917112619
175.45.176.1,3660,149.171.126.19,21,tcp,FIN,3.882181,1264,1732,62,252,7,9,ftp,2497.565186,3420.757568,24,24,255,255,2012373179,4111522239,53,72,0,0,9602.629567,11931.16461,1424234619,1424234622,168.790482,163.363217,0.169631,0.092167,0.077464,0,1,,1.0,1,2,1,2,2,1,1,3,Exploits,1,exploits_20_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1,dos_2_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Backdoor,1,backdoor_1_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1,dos_2_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Analysis,1,analysis_1_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1,dos_2_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1,dos_2_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_20_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Fuzzers,1,fuzzers_1_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1,dos_2_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.2,0,149.171.126.19,0,ospf,INT,29.942314,1280,0,254,0,0,0,-,324.891388,0.0,20,0,0,0,0,0,64,0,0,0,1754.280875,0.0,1424234605,1424234635,1575.911375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.3,40842,149.171.126.19,80,tcp,FIN,1.482729,1266,354,254,252,2,1,http,6150.820801,1672.591553,10,8,255,255,804337988,1097716701,127,44,0,0,9517.865017,347.025281,1424234637,1424234639,164.732111,199.155578,0.134527,0.088636,0.045891,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,8974,149.171.126.19,25,tcp,FIN,3.353267,63936,2018,62,252,29,8,smtp,150150.8906,4630.708008,64,26,255,255,1306382315,418880361,999,78,0,0,5069.125154,198.838375,1424234641,1424234644,54.082902,131.060039,0.205498,0.07676,0.128738,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.2,53698,149.171.126.19,80,tcp,FIN,1.225701,1292,354,254,252,2,1,http,7590.758301,2023.332031,10,8,255,255,3098062779,3627167439,129,44,0,0,6773.07698,291.778813,1424234652,1424234653,136.168778,162.036,0.334451,0.09144,0.243011,0,1,,, ,1,1,1,2,1,1,1,Worms,1,worms_1_14917112619
175.45.176.1,58689,149.171.126.19,111,tcp,FIN,1.332196,564,354,254,252,2,1,-,3050.602051,1861.587891,10,8,255,255,2705743326,282708458,56,44,0,0,8510.484407,250.820844,1424234656,1424234657,143.872556,177.582859,0.188447,0.089115,0.099332,0,1,,, ,3,1,2,2,1,1,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,20235,149.171.126.19,80,tcp,FIN,1.224074,998,354,254,252,2,1,http,5875.461914,2026.02124,10,8,255,255,208797220,886024679,100,44,0,0,7122.632612,258.561969,1424234656,1424234657,130.42,159.398281,0.261946,0.108285,0.153661,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_21_14917112619
175.45.176.1,6493,149.171.126.19,80,tcp,FIN,0.607495,832,268,254,252,2,1,http,9863.455078,2949.818359,10,6,255,255,3475514664,2761496873,83,45,0,0,3369.275368,125.311984,1424234659,1424234660,67.395667,100.174,0.162733,0.106616,0.056117,0,1,,, ,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,33924,149.171.126.19,143,tcp,FIN,2.906227,1016,2716,62,252,6,7,-,2642.601562,7063.453613,18,18,255,255,334099811,2454185467,56,151,0,0,10436.55306,271.439875,1424234661,1424234664,170.954529,166.099938,0.16528,0.081843,0.083437,0,1,,, ,5,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.3,59059,149.171.126.19,80,tcp,FIN,1.818531,1022,354,254,252,2,1,http,4047.222656,1363.738037,10,8,255,255,2185180904,1886817422,102,44,0,0,11587.29786,400.709781,1424234688,1424234690,199.006556,245.038281,0.209278,0.103262,0.106016,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.2,56587,149.171.126.19,111,tcp,FIN,0.991243,564,354,254,252,2,1,-,4099.902832,2501.90918,10,8,255,255,848995601,4224004469,56,44,0,0,6804.564166,216.916687,1424234725,1424234726,106.263333,132.902859,0.151931,0.060922,0.091009,0,1,,, ,7,2,1,2,1,1,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,31835,149.171.126.19,111,udp,INT,6e-06,168,0,254,0,0,0,-,112000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424234729,1424234729,0.006,0.0,0.0,0.0,0.0,0,2,,, ,7,2,1,2,1,1,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,3467,149.171.126.19,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424234731,1424234731,0.003,0.0,0.0,0.0,0.0,0,2,,, ,4,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,9159,149.171.126.19,111,tcp,FIN,1.728431,564,354,254,252,2,1,-,2351.265381,1434.827271,10,8,255,255,1496720398,2939898549,56,44,0,0,11382.56244,337.333531,1424234753,1424234755,187.214778,234.057859,0.23717,0.090025,0.147145,0,1,,, ,3,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,10321,149.171.126.19,110,tcp,FIN,4.160313,1626,136956,62,252,7,58,pop3,3040.155762,261163.0313,36,120,255,255,2329848657,3312206149,45,1141,0,0,5747.995601,3013.523531,1424234754,1424234758,118.856568,33.889915,0.224912,0.127412,0.0975,0,1,,, ,1,1,1,2,1,1,1,DoS,1,dos_2_14917112619
175.45.176.0,40437,149.171.126.19,111,tcp,FIN,1.317178,564,354,254,252,2,1,-,3085.384033,1882.81311,10,8,255,255,1334803707,3458742303,56,44,0,0,9969.549195,238.365469,1424234763,1424234765,137.114556,171.665422,0.194705,0.115518,0.079187,0,1,,, ,3,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,37141,149.171.126.19,445,tcp,FIN,3.625534,3432,3172,254,252,9,9,-,7257.413574,6707.977051,24,24,255,255,3781374733,798754491,143,132,0,0,8559.731314,280.086969,1424234785,1424234789,157.631918,154.472266,0.155858,0.071894,0.083964,0,1,,, ,5,1,1,2,1,1,1,DoS,1,dos_2_14917112619
175.45.176.2,24308,149.171.126.19,80,tcp,FIN,0.748677,978,268,254,252,2,1,http,9413.939453,2393.55542,10,6,255,255,2599533735,3492102385,98,45,1,0,4254.65742,216.706484,1424234793,1424234794,80.748222,129.037203,0.157729,0.103476,0.054253,0,1,1.0,, ,3,2,1,2,1,1,2,Exploits,1,exploits_21_14917112619
175.45.176.2,5560,149.171.126.19,80,tcp,FIN,0.787017,978,354,254,252,2,1,http,8955.333984,3151.13916,10,8,255,255,1503384810,32137303,98,44,1,0,5496.125729,166.774094,1424234795,1424234796,78.548333,102.197141,0.133452,0.071628,0.061824,0,1,1.0,, ,3,2,1,2,1,1,2,Exploits,1,exploits_21_14917112619
175.45.176.3,49412,149.171.126.19,25,tcp,FIN,2.786311,3896,1750,62,252,7,8,smtp,10677.91797,4774.772461,22,20,255,255,4044624027,3300305461,177,88,0,0,7279.369344,177.346094,1424234804,1424234807,132.674708,141.250625,0.166316,0.102542,0.063774,0,1,,, ,2,1,1,3,2,1,1,Exploits,1,exploits_21_14917112619
175.45.176.3,2602,149.171.126.19,25,tcp,FIN,2.333905,4780,1618,62,252,8,8,smtp,15640.73926,5271.851074,22,20,255,255,2587320,1857838988,217,81,0,0,6336.945708,155.566906,1424234809,1424234811,111.138336,118.648477,0.181668,0.078871,0.102797,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.1,63501,149.171.126.19,80,tcp,FIN,0.796492,20800,440,254,252,8,1,http,199424.4844,3977.441162,22,10,255,255,3256665668,3236006999,945,44,1,0,3510.472648,105.456008,1424234811,1424234812,36.092047,82.99,0.09665,0.049567,0.047083,0,1,1.0,, ,1,1,1,1,1,1,1,DoS,1,dos_2_14917112619
175.45.176.0,1471,149.171.126.19,80,tcp,FIN,0.94658,858,10748,62,252,2,5,http,6532.992676,84354.20313,10,14,255,255,2992288454,3907473724,86,768,1,4827,6003.73516,5541.812717,1424234818,1424234819,105.160667,67.806459,0.106831,0.065081,0.04175,0,1,1.0,, ,2,2,1,1,1,1,2,Exploits,1,exploits_21_14917112619
175.45.176.0,10984,149.171.126.19,80,tcp,FIN,0.880415,814,1552,62,252,2,2,http,6660.495117,12339.63477,10,8,255,255,835589527,432441686,81,194,1,364,5425.337123,198.573563,1424234820,1424234821,97.823889,108.291859,0.195484,0.094479,0.101005,0,1,1.0,, ,2,2,1,1,1,1,2,Exploits,1,exploits_21_14917112619
175.45.176.0,8469,149.171.126.19,80,tcp,FIN,0.868006,842,976,62,252,2,2,http,6986.126953,8101.32666,10,10,255,255,3897273119,1776195023,84,98,1,18,6399.913135,128.999703,1424234821,1424234822,96.433778,88.451781,0.141574,0.071934,0.06964,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.1,26401,149.171.126.19,36641,udp,INT,3e-06,110,0,254,0,0,0,-,146666656.0,0.0,2,0,0,0,0,0,55,0,0,0,0.0,0.0,1424234824,1424234824,0.003,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,2,1,1,1,Shellcode,1,shellcode_1_14917112619
175.45.176.3,61120,149.171.126.19,111,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424234829,1424234829,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,54402,149.171.126.19,80,tcp,FIN,1.221884,3054,6854,62,252,4,4,http,18568.04688,41136.47266,14,12,255,255,3510525827,393192217,218,571,1,60,4708.298905,151.831172,1424234831,1424234832,93.983615,104.83,0.146458,0.068753,0.077705,0,1,1.0,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.0,36479,149.171.126.19,161,udp,INT,2e-06,132,0,254,0,0,0,snmp,264000000.0,0.0,2,0,0,0,0,0,66,0,0,0,0.0,0.0,1424234835,1424234835,0.002,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,17096,149.171.126.19,111,tcp,FIN,1.41602,564,354,254,252,2,1,-,2870.015869,1751.387695,10,8,255,255,2311837233,2253948906,56,44,0,0,10516.60145,269.896281,1424234848,1424234849,157.240444,186.108859,0.204583,0.113257,0.091326,0,1,,, ,4,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,40636,149.171.126.19,25,tcp,FIN,2.694904,58426,1902,62,252,27,8,smtp,170553.0156,5429.506836,60,26,255,255,1148147836,3862573432,974,73,0,0,3629.379827,123.001141,1424234852,1424234855,46.463863,104.231039,0.157668,0.088476,0.069192,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_21_14917112619
175.45.176.2,32475,149.171.126.19,443,tcp,FIN,1.331553,1088,2934,254,252,3,3,ssl,5996.006348,16161.58008,12,12,255,255,2196848594,4028970235,91,245,0,0,7545.549116,157.082453,1424234860,1424234861,120.964915,114.157,0.148128,0.075821,0.072307,0,1,,, ,2,2,1,1,1,1,2,Generic,1,generic_1_14917112619
175.45.176.2,22002,149.171.126.19,443,tcp,FIN,1.178228,1988,3532,254,252,4,4,ssl,12534.07617,21985.55664,14,12,255,255,1764901035,1755228484,142,294,0,0,4582.025135,149.159188,1424234862,1424234863,90.632923,99.687,0.155962,0.080923,0.075039,0,1,,, ,2,2,1,1,1,1,2,Generic,1,generic_1_14917112619
175.45.176.2,55259,149.171.126.19,443,tcp,FIN,1.583607,17978,6498,254,252,11,6,ssl,87577.28906,30775.3125,28,16,255,255,2406632075,2181888059,642,406,0,0,3630.411671,122.951328,1424234863,1424234865,58.652111,99.473,0.151006,0.068369,0.082637,0,1,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,4572,149.171.126.19,25,tcp,FIN,2.282712,14489,1656,62,252,12,8,smtp,49088.98047,5516.245605,30,20,255,255,1804337777,3330212776,483,83,0,0,4590.889113,137.896187,1424234875,1424234877,78.714206,116.165789,0.153547,0.074877,0.07867,0,1,,, ,1,1,1,2,1,1,1,Exploits,1,exploits_21_14917112619
